EventTradeDate,Ticker,CAR_30D,ret_t0_t1,CAR_t1_t30,position,pred_reg,pnl
2019-11-13,CPFE3,0.0763891786423826,-0.0126184639611148,0.0763891786423826,1,-0.05739957,-0.0763891786423826
2017-03-29,CPLE6,-0.0983545552855046,0.0098040000946894,-0.0983545552855046,-1,-0.045979593,-0.0983545552855046
2018-05-15,CPLE6,0.0928773128153166,-0.0204925203864691,0.0928773128153166,1,0.055841196,0.0928773128153166
2018-05-16,CPLE6,0.0887796378950281,0.0277682194171301,0.0887796378950281,-1,0.015708163,-0.0887796378950281
2018-06-14,CPLE6,-0.1662587562943092,-0.0013109025266433,-0.1662587562943092,1,0.014445705,-0.1662587562943092
2018-11-09,CPLE6,0.1101227669985964,0.0395767751159942,0.1101227669985964,-1,-0.046602283,0.1101227669985964
2019-03-29,CPLE6,0.2411156906823887,0.0138314791491796,0.2411156906823887,-1,-0.08034584,0.2411156906823887
2019-08-15,CPLE6,-0.0317428652339075,-0.0107648038592845,-0.0317428652339075,1,-0.0458603,0.0317428652339075
2019-11-13,CPLE6,0.1668993158636097,0.0383656468358298,0.1668993158636097,-1,0.019455247,-0.1668993158636097
2017-11-10,CRFB3,-0.0599772594432659,-0.0299523222797696,-0.0599772594432659,1,-0.011215798,0.0599772594432659
2018-02-28,CRFB3,-0.0071911417336567,0.0231617983532392,-0.0071911417336567,-1,-0.012894504,-0.0071911417336567
2018-05-16,CRFB3,0.083597626370617,0.0347586333641431,0.083597626370617,-1,-0.04189896,0.083597626370617
2018-07-26,CRFB3,0.0043393338582085,0.0319349392446842,0.0043393338582085,-1,-0.007991609,0.0043393338582085
2018-11-08,CRFB3,0.1315836491648475,0.0352405846834772,0.1315836491648475,-1,0.016770687,-0.1315836491648475
2019-02-27,CRFB3,-0.0291627377162295,-0.0488865543605,-0.0291627377162295,1,0.048137672,-0.0291627377162295
2019-05-10,CRFB3,0.0187090814190426,-0.027615167032622,0.0187090814190426,1,-0.024092851,-0.0187090814190426
2019-07-25,CRFB3,-0.0353224982386181,-0.0171678036216394,-0.0353224982386181,1,-0.0393353,0.0353224982386181
2019-11-07,CRFB3,0.1459723175136657,0.0047058910386191,0.1459723175136657,-1,0.011429501,-0.1459723175136657
2017-02-17,CSAN3,-0.0577323212948568,0.0047058910381276,-0.0577323212948568,-1,-0.035152517,-0.0577323212948568
2017-05-11,CSAN3,-0.1283306301726403,-0.0155249370823115,-0.1283306301726403,1,-0.06229037,0.1283306301726403
2017-08-10,CSAN3,-0.0209082148217242,-0.0011058889712683,-0.0209082148217242,1,0.023759546,-0.0209082148217242
2017-11-13,CSAN3,0.0833559532299054,0.006048959878917,0.0833559532299054,-1,0.0111369435,-0.0833559532299054
2018-03-27,CSAN3,-0.0787565096155419,-0.0214090003726032,-0.0787565096155419,1,-0.101396285,0.0787565096155419
2018-05-16,CSAN3,0.0216293576242201,-0.0097124409353337,0.0216293576242201,1,0.023598587,0.0216293576242201
2018-08-09,CSAN3,-0.1654620658144314,-0.0264219551429431,-0.1654620658144314,1,0.016623205,-0.1654620658144314
2018-11-08,CSAN3,-0.0578274536662383,-0.0400228675544201,-0.0578274536662383,1,0.04095379,-0.0578274536662383
2019-02-15,CSAN3,0.0377488145168371,0.0046729056996247,0.0377488145168371,-1,0.013172737,-0.0377488145168371
2019-05-14,CSAN3,-0.062989908829761,-0.0065396557347046,-0.062989908829761,1,-0.067365475,0.062989908829761
2019-08-13,CSAN3,-0.0106811876634206,-0.0137186964559256,-0.0106811876634206,1,-0.028290499,0.0106811876634206
2019-11-13,CSAN3,0.1158520051136091,0.0240148762064301,0.1158520051136091,-1,0.0050016316,-0.1158520051136091
2017-04-28,CSMG3,0.1289711118169509,0.0542215541683353,0.1289711118169509,-1,0.026345331,-0.1289711118169509
2017-07-28,CSMG3,-0.0854698603115147,-0.0313778175423397,-0.0854698603115147,1,0.0267973,-0.0854698603115147
2017-10-27,CSMG3,0.0518703482179762,-0.0140984347839093,0.0518703482179762,1,-0.015070536,-0.0518703482179762
2018-02-26,CSMG3,0.0485973913778837,-0.0158016831917884,0.0485973913778837,1,0.0200045,0.0485973913778837
2018-07-27,CSMG3,0.0005867186019457,-0.0355066884563153,0.0005867186019457,1,0.026814448,0.0005867186019457
2018-11-01,CSMG3,0.0553842422659948,-0.0296757681459568,0.0553842422659948,1,-0.019977435,-0.0553842422659948
2019-03-01,CSMG3,0.0398691999914121,-0.0032336325754868,0.0398691999914121,1,-0.003392249,-0.0398691999914121
2019-04-26,CSMG3,-0.0323382027226576,0.0178696848999929,-0.0323382027226576,-1,-0.05805374,-0.0323382027226576
2019-07-29,CSMG3,0.0701494547070487,0.0217800020378834,0.0701494547070487,-1,-0.02927347,0.0701494547070487
2019-11-01,CSMG3,-0.0664990093567194,0.0221270658415686,-0.0664990093567194,-1,-0.041434333,-0.0664990093567194
2017-10-31,CSNA3,-0.0378533246402661,-0.014134510936385,-0.0378533246402661,1,-0.016213136,0.0378533246402661
2017-12-27,CSNA3,0.0752080203460818,0.0341080565791875,0.0752080203460818,-1,-0.024992527,0.0752080203460818
2018-04-09,CSNA3,0.1302601578224418,-0.0270445641958102,0.1302601578224418,1,-0.006276115,-0.1302601578224418
2018-05-15,CSNA3,0.1200311375810145,-0.0126851595269291,0.1200311375810145,1,0.020075534,0.1200311375810145
2018-08-09,CSNA3,0.0177014498190865,-0.0125919816969702,0.0177014498190865,1,0.034458652,0.0177014498190865
2018-11-08,CSNA3,-0.0650176991124439,-0.0020387366898325,-0.0650176991124439,1,8.225038e-05,-0.0650176991124439
2019-02-21,CSNA3,0.4619861666568456,0.0897747911684505,0.4619861666568456,-1,0.027465662,-0.4619861666568456
2019-05-09,CSNA3,0.0812621950316727,-0.0014025247738339,0.0812621950316727,1,-0.017048376,-0.0812621950316727
2019-07-31,CSNA3,-0.0906835047268185,0.0078955770088412,-0.0906835047268185,-1,-0.019507973,-0.0906835047268185
2019-10-24,CSNA3,-0.0506948865373374,-0.0709626860558832,-0.0506948865373374,1,-0.010201633,0.0506948865373374
2017-02-16,CTIP3,0.0661427765963369,0.001902950144846,0.0661427765963369,-1,-0.010554119,0.0661427765963369
2017-02-16,CVCB3,0.0477265266735587,-0.0071428875142736,0.0477265266735587,1,-0.010788038,-0.0477265266735587
2017-05-11,CVCB3,0.0600591981699572,-0.0222894175134301,0.0600591981699572,1,-0.007486295,-0.0600591981699572
2017-08-10,CVCB3,0.0861143042659743,-0.0112677248463098,0.0861143042659743,1,0.043227997,0.0861143042659743
2017-11-09,CVCB3,0.0767021714038669,-0.0177284792525736,0.0767021714038669,1,-0.03160227,-0.0767021714038669
2018-02-09,CVCB3,0.0398677446745825,-0.017902111391672,0.0398677446745825,1,-0.020892397,-0.0398677446745825
2018-05-11,CVCB3,-0.0705088648626268,-0.036553638776431,-0.0705088648626268,1,0.0051698657,-0.0705088648626268
2018-08-10,CVCB3,-0.0007459658407385,0.0228673782252914,-0.0007459658407385,-1,0.03370947,0.0007459658407385
2018-11-12,CVCB3,0.0957322349624046,0.0132547167121074,0.0957322349624046,-1,-0.049136616,0.0957322349624046
2019-02-27,CVCB3,-0.1113180306939577,-0.0119098950364946,-0.1113180306939577,1,-0.064611964,0.1113180306939577
2019-05-10,CVCB3,-0.1734000607583442,-0.0896654422923711,-0.1734000607583442,1,-0.046391502,0.1734000607583442
2019-08-09,CVCB3,0.0389892192142632,0.0886188359445263,0.0389892192142632,-1,0.01980717,-0.0389892192142632
2019-11-11,CVCB3,-0.106558067166418,-0.017916342715889,-0.106558067166418,1,-0.0447742,0.106558067166418
2017-03-24,CYRE3,-0.0248520156895264,-0.019418085857996,-0.0248520156895264,1,-0.105469555,0.0248520156895264
2017-05-12,CYRE3,-0.2035046887691615,-0.0066939632629531,-0.2035046887691615,1,-0.030731773,0.2035046887691615
2017-08-11,CYRE3,0.0742920488456857,0.02378135854126,0.0742920488456857,-1,0.038669772,-0.0742920488456857
2018-03-23,CYRE3,-0.0892307996445908,-0.0240653324927699,-0.0892307996445908,1,-0.03578064,0.0892307996445908
2018-05-11,CYRE3,-0.0212787297982232,-0.0557419830085276,-0.0212787297982232,1,-0.002320605,0.0212787297982232
2018-08-13,CYRE3,-0.1157017589172748,-0.0086356322495468,-0.1157017589172748,1,0.0744702,-0.1157017589172748
2018-11-09,CYRE3,0.1498544561564102,0.0007465472535631,0.1498544561564102,-1,0.01733271,-0.1498544561564102
2019-03-28,CYRE3,0.0734680430526898,0.034890948009271,0.0734680430526898,-1,0.013073633,-0.0734680430526898
2019-05-10,CYRE3,0.0544777598159794,-0.0058139698719981,0.0544777598159794,1,0.07960921,0.0544777598159794
2019-08-09,CYRE3,-0.1121110924790526,-0.0224902848940554,-0.1121110924790526,1,0.011372193,-0.1121110924790526
2019-11-08,CYRE3,0.0209248736032891,-0.0133455542474674,0.0209248736032891,1,-0.054546982,-0.0209248736032891
2019-05-20,DASA3,0.166698870865213,0.0076682146402214,0.166698870865213,-1,-0.03372289,0.166698870865213
2019-08-15,DASA3,0.6014285646169774,-0.0249766516266139,0.6014285646169774,1,-0.008260201,-0.6014285646169774
2017-02-09,DTEX3,0.0493214148687856,0.0296757681467356,0.0493214148687856,-1,0.010263925,-0.0493214148687856
2017-04-27,DTEX3,-0.0534468674525419,-0.01352895494021,-0.0534468674525419,1,0.009428173,-0.0534468674525419
2017-08-11,DTEX3,0.1613244661697623,0.0103627870347612,0.1613244661697623,-1,0.07911857,-0.1613244661697623
2017-10-30,DTEX3,-0.0968441067818765,-0.0201214031987169,-0.0968441067818765,1,0.03481421,-0.0968441067818765
2018-02-06,DTEX3,0.0824624661525361,0.0772584831377019,0.0824624661525361,-1,0.014345274,-0.0824624661525361
2018-05-03,DTEX3,-0.0869740300641019,-0.0055970295358177,-0.0869740300641019,1,-0.0034506358,0.0869740300641019
2018-08-02,DTEX3,-0.1182487160149859,0.0374863689408362,-0.1182487160149859,-1,0.06440565,0.1182487160149859
