Data,FechAjust,Var,FechHist,AbertAjust,MinAjust,MedAjust,MaxAjust,Vol,Neg,Fator,Tipo
2010-06-04,1.03542558503,0.0356570008,1.035425585,,,,,,,,
2010-06-07,1.03579441397,0.0356209992,1.0357944139,,,,,,,,
2010-06-08,1.03616374719,0.0356570005,1.0361637471,,,,,,,,
2010-06-09,1.03653283908,0.0356210001,1.036532839,,,,,,,,
2010-06-10,1.03690168929,0.0355849999,1.0369016892,,,,,,,,
2010-06-11,1.03729841824,0.0382609994,1.0372984182,,,,,,,,
2010-06-14,1.03769380528,0.0381170001,1.0376938052,,,,,,,,
2010-06-15,1.03809046374,0.0382250002,1.0380904637,,,,,,,,
2010-06-16,1.03848803162,0.0382979994,1.0384880316,,,,,,,,
2010-06-17,1.03888536753,0.0382610004,1.0388853675,,,,,,,,
2010-06-18,1.03928285546,0.0382609999,1.0392828554,,,,,,,,
2010-06-21,1.03968088001,0.0382980001,1.03968088,,,,,,,,
2010-06-22,1.04007905699,0.0382979996,1.0400790569,,,,,,,,
2010-06-23,1.04047738647,0.0382980002,1.0404773864,,,,,,,,
2010-06-24,1.0408758685,0.038298,1.0408758685,,,,,,,,
2010-06-25,1.04127450314,0.0382979999,1.0412745031,,,,,,,,
2010-06-28,1.04167329045,0.038298,1.0416732904,,,,,,,,
2010-06-29,1.04207223048,0.0382979993,1.0420722304,,,,,,,,
2010-06-30,1.04247132331,0.0382980006,1.0424713233,,,,,,,,
2010-07-01,1.04287018326,0.0382609997,1.0428701832,,,,,,,,
2010-07-02,1.04326995712,0.0383340003,1.0432699571,,,,,,,,
2010-07-05,1.04366988422,0.0383339994,1.0436698842,,,,,,,,
2010-07-06,1.04406996463,0.0383339996,1.0440699646,,,,,,,,
2010-07-07,1.04447019841,0.0383339999,1.0444701984,,,,,,,,
2010-07-08,1.04487058562,0.0383340003,1.0448705856,,,,,,,,
2010-07-09,1.04527112631,0.0383339999,1.0452711263,,,,,,,,
2010-07-12,1.04567182054,0.0383339996,1.0456718205,,,,,,,,
2010-07-13,1.04607266838,0.0383340004,1.0460726683,,,,,,,,
2010-07-14,1.04647366988,0.0383340003,1.0464736698,,,,,,,,
2010-07-15,1.04687444836,0.0382979994,1.0468744483,,,,,,,,
2010-07-16,1.04727575721,0.0383339999,1.0472757572,,,,,,,,
2010-07-19,1.0476772199,0.0383340001,1.0476772199,,,,,,,,
2010-07-20,1.04807845932,0.0382979998,1.0480784593,,,,,,,,
2010-07-21,1.04848022972,0.0383340003,1.0484802297,,,,,,,,
2010-07-22,1.04888215413,0.0383339998,1.0488821541,,,,,,,,
2010-07-23,1.04930309152,0.0401320003,1.0493030915,,,,,,,,
2010-07-26,1.04972419783,0.0401319993,1.0497241978,,,,,,,,
2010-07-27,1.05014547315,0.0401320004,1.0501454731,,,,,,,,
2010-07-28,1.05056653948,0.0400960001,1.0505665394,,,,,,,,
2010-07-29,1.05098777464,0.040096,1.0509877746,,,,,,,,
2010-07-30,1.0514091787,0.0400960001,1.0514091787,,,,,,,,
2010-08-02,1.05183075172,0.0400959995,1.0518307517,,,,,,,,
2010-08-03,1.0522532511,0.0401680003,1.0522532511,,,,,,,,
2010-08-04,1.05267554137,0.0401319995,1.0526755413,,,,,,,,
2010-08-05,1.05309800112,0.0401320001,1.0530980011,,,,,,,,
2010-08-06,1.05352063041,0.040132,1.0535206304,,,,,,,,
2010-08-09,1.05394342931,0.040132,1.0539434293,,,,,,,,
2010-08-10,1.05436639789,0.0401320002,1.0543663978,,,,,,,,
2010-08-11,1.05478953621,0.0401319997,1.0547895362,,,,,,,,
2010-08-12,1.05521284435,0.0401320003,1.0552128443,,,,,,,,
2010-08-13,1.05563632236,0.0401319991,1.0556363223,,,,,,,,
2010-08-16,1.05605997033,0.0401320001,1.0560599703,,,,,,,,
2010-08-17,1.05648378832,0.0401320002,1.0564837883,,,,,,,,
2010-08-18,1.05690777639,0.0401319996,1.0569077763,,,,,,,,
2010-08-19,1.05733155414,0.0400960007,1.0573315541,,,,,,,,
2010-08-20,1.0577555018,0.040096,1.0577555018,,,,,,,,
